region,lo,sex,grp,det,yr,n
Wales,5,Female,Asian,Pakistani,2021,721
Wales,5,Female,Asian,Other Asian,2021,684
Wales,5,Female,Black,African,2021,882
Wales,5,Female,Black,Caribbean,2021,45
Wales,5,Female,Black,Other Black,2021,229
Wales,5,Female,Mixed,White and Asian,2021,1029
Wales,5,Female,Mixed,White and Black African,2021,674
Wales,5,Female,Mixed,White and Black Caribbean,2021,760
Wales,5,Female,Mixed,Other Mixed or Multiple ethnic groups,2021,771
Wales,5,Female,White,"English, Welsh, Scottish, Northern Irish or British",2021,74885
Wales,5,Female,White,Irish,2021,61
Wales,5,Female,White,Gypsy or Irish Traveller,2021,139
Wales,5,Female,White,Roma,2021,46
Wales,5,Female,White,Other White,2021,2040
Wales,5,Female,Other,Arab,2021,570
Wales,5,Female,Other,Any other ethnic group,2021,548
Wales,5,Male,Asian,Bangladeshi,2021,775
Wales,5,Male,Asian,Chinese,2021,419
Wales,5,Male,Asian,Indian,2021,689
Wales,5,Male,Asian,Pakistani,2021,746
Wales,5,Male,Asian,Other Asian,2021,690
Wales,5,Male,Black,African,2021,842
Wales,5,Male,Black,Caribbean,2021,43
Wales,5,Male,Black,Other Black,2021,270
Wales,5,Male,Mixed,White and Asian,2021,1135
Wales,5,Male,Mixed,White and Black African,2021,643
Wales,5,Male,Mixed,White and Black Caribbean,2021,793
Wales,5,Male,Mixed,Other Mixed or Multiple ethnic groups,2021,825
Wales,5,Male,White,"English, Welsh, Scottish, Northern Irish or British",2021,78499
Wales,5,Male,White,Irish,2021,82
Wales,5,Male,White,Gypsy or Irish Traveller,2021,188
Wales,5,Male,White,Roma,2021,45
Wales,5,Male,White,Other White,2021,2101
Wales,5,Male,Other,Arab,2021,645
Wales,5,Male,Other,Any other ethnic group,2021,527
Wales,10,Female,Asian,Bangladeshi,2021,872
Wales,10,Female,Asian,Chinese,2021,558
Wales,10,Female,Asian,Indian,2021,793
Wales,10,Female,Asian,Pakistani,2021,883
Wales,10,Female,Asian,Other Asian,2021,895
Wales,10,Female,Black,African,2021,904
Wales,10,Female,Black,Caribbean,2021,65
Wales,10,Female,Black,Other Black,2021,303
Wales,10,Female,Mixed,White and Asian,2021,1150
Wales,10,Female,Mixed,White and Black African,2021,710
Wales,10,Female,Mixed,White and Black Caribbean,2021,930
Wales,10,Female,Mixed,Other Mixed or Multiple ethnic groups,2021,796
Wales,10,Female,White,"English, Welsh, Scottish, Northern Irish or British",2021,92701
Wales,10,Female,White,Irish,2021,108
Wales,10,Female,White,Gypsy or Irish Traveller,2021,228
Wales,10,Female,White,Roma,2021,51
Wales,10,Female,White,Other White,2021,2455
Wales,10,Female,Other,Arab,2021,624
Wales,10,Female,Other,Any other ethnic group,2021,597
Wales,10,Male,Asian,Bangladeshi,2021,976
Wales,10,Male,Asian,Chinese,2021,549
Wales,10,Male,Asian,Indian,2021,851
Wales,10,Male,Asian,Pakistani,2021,992
Wales,10,Male,Asian,Other Asian,2021,950
Wales,10,Male,Black,African,2021,1000
Wales,10,Male,Black,Caribbean,2021,90
Wales,10,Male,Black,Other Black,2021,306
Wales,10,Male,Mixed,White and Asian,2021,1232
Wales,10,Male,Mixed,White and Black African,2021,671
Wales,10,Male,Mixed,White and Black Caribbean,2021,921
Wales,10,Male,Mixed,Other Mixed or Multiple ethnic groups,2021,821
Wales,10,Male,White,"English, Welsh, Scottish, Northern Irish or British",2021,97596
Wales,10,Male,White,Irish,2021,142
Wales,10,Male,White,Gypsy or Irish Traveller,2021,204
Wales,10,Male,White,Roma,2021,82
Wales,10,Male,White,Other White,2021,2677
Wales,10,Male,Other,Arab,2021,746
Wales,10,Male,Other,Any other ethnic group,2021,638
Wales,16,Female,Asian,Bangladeshi,2021,573
Wales,16,Female,Asian,Chinese,2021,545
Wales,16,Female,Asian,Indian,2021,635
Wales,16,Female,Asian,Pakistani,2021,570
Wales,16,Female,Asian,Other Asian,2021,663
Wales,16,Female,Black,African,2021,737
Wales,16,Female,Black,Caribbean,2021,68
Wales,16,Female,Black,Other Black,2021,157
Wales,16,Female,Mixed,White and Asian,2021,610
Wales,16,Female,Mixed,White and Black African,2021,307
Wales,16,Female,Mixed,White and Black Caribbean,2021,556
Wales,16,Female,Mixed,Other Mixed or Multiple ethnic groups,2021,434
Wales,16,Female,White,"English, Welsh, Scottish, Northern Irish or British",2021,59586
Wales,16,Female,White,Irish,2021,149
Wales,16,Female,White,Gypsy or Irish Traveller,2021,119
Wales,16,Female,White,Roma,2021,52
Wales,16,Female,White,Other White,2021,1854
Wales,16,Female,Other,Arab,2021,420
Wales,16,Female,Other,Any other ethnic group,2021,368
Wales,16,Male,Asian,Bangladeshi,2021,626
Wales,16,Male,Asian,Chinese,2021,526
Wales,16,Male,Asian,Indian,2021,588
Wales,16,Male,Asian,Pakistani,2021,644
Wales,16,Male,Asian,Other Asian,2021,712
Wales,16,Male,Black,African,2021,791
Wales,16,Male,Black,Caribbean,2021,71
Wales,16,Male,Black,Other Black,2021,150
Wales,16,Male,Mixed,White and Asian,2021,651
Wales,16,Male,Mixed,White and Black African,2021,330
Wales,16,Male,Mixed,White and Black Caribbean,2021,568
Wales,16,Male,Mixed,Other Mixed or Multiple ethnic groups,2021,462
Wales,16,Male,White,"English, Welsh, Scottish, Northern Irish or British",2021,63860
Wales,16,Male,White,Irish,2021,160
Wales,16,Male,White,Gypsy or Irish Traveller,2021,125
Wales,16,Male,White,Roma,2021,66
Wales,16,Male,White,Other White,2021,1680
Wales,16,Male,Other,Arab,2021,460
Wales,16,Male,Other,Any other ethnic group,2021,534
Wales,20,Female,Asian,Bangladeshi,2021,691
Wales,20,Female,Asian,Chinese,2021,1066
Wales,20,Female,Asian,Indian,2021,963
Wales,20,Female,Asian,Pakistani,2021,672
Wales,20,Female,Asian,Other Asian,2021,943
Wales,20,Female,Black,African,2021,924
Wales,20,Female,Black,Caribbean,2021,111
Wales,20,Female,Black,Other Black,2021,147
Wales,20,Female,Mixed,White and Asian,2021,688
Wales,20,Female,Mixed,White and Black African,2021,335
Wales,20,Female,Mixed,White and Black Caribbean,2021,606
Wales,20,Female,Mixed,Other Mixed or Multiple ethnic groups,2021,503
Wales,20,Female,White,"English, Welsh, Scottish, Northern Irish or British",2021,78915
Wales,20,Female,White,Irish,2021,340
Wales,20,Female,White,Gypsy or Irish Traveller,2021,170
Wales,20,Female,White,Roma,2021,80
Wales,20,Female,White,Other White,2021,3636
Wales,20,Female,Other,Arab,2021,467
Wales,20,Female,Other,Any other ethnic group,2021,507
Wales,20,Male,Asian,Bangladeshi,2021,768
Wales,20,Male,Asian,Chinese,2021,1034
Wales,20,Male,Asian,Indian,2021,1137
Wales,20,Male,Asian,Pakistani,2021,873
Wales,20,Male,Asian,Other Asian,2021,883
Wales,20,Male,Black,African,2021,1079
Wales,20,Male,Black,Caribbean,2021,173
Wales,20,Male,Black,Other Black,2021,123
Wales,20,Male,Mixed,White and Asian,2021,719
Wales,20,Male,Mixed,White and Black African,2021,340
Wales,20,Male,Mixed,White and Black Caribbean,2021,710
Wales,20,Male,Mixed,Other Mixed or Multiple ethnic groups,2021,528
Wales,20,Male,White,"English, Welsh, Scottish, Northern Irish or British",2021,82847
Wales,20,Male,White,Irish,2021,317
Wales,20,Male,White,Gypsy or Irish Traveller,2021,145
Wales,20,Male,White,Roma,2021,91
Wales,20,Male,White,Other White,2021,2938
Wales,20,Male,Other,Arab,2021,560
Wales,20,Male,Other,Any other ethnic group,2021,644
Wales,25,Female,Asian,Bangladeshi,2021,642
Wales,25,Female,Asian,Chinese,2021,572
Wales,25,Female,Asian,Indian,2021,839
Wales,25,Female,Asian,Pakistani,2021,696
Wales,25,Female,Asian,Other Asian,2021,738
Wales,25,Female,Black,African,2021,870
Wales,25,Female,Black,Caribbean,2021,99
Wales,25,Female,Black,Other Black,2021,79
Wales,25,Female,Mixed,White and Asian,2021,488
Wales,25,Female,Mixed,White and Black African,2021,215
Wales,25,Female,Mixed,White and Black Caribbean,2021,613
Wales,25,Female,Mixed,Other Mixed or Multiple ethnic groups,2021,449
Wales,25,Female,White,"English, Welsh, Scottish, Northern Irish or British",2021,82295
Wales,25,Female,White,Irish,2021,367
Wales,25,Female,White,Gypsy or Irish Traveller,2021,115
Wales,25,Female,White,Roma,2021,85
Wales,25,Female,White,Other White,2021,4145
Wales,25,Female,Other,Arab,2021,571
Wales,25,Female,Other,Any other ethnic group,2021,611
Wales,25,Male,Asian,Bangladeshi,2021,600
Wales,25,Male,Asian,Chinese,2021,594
Wales,25,Male,Asian,Indian,2021,822
Wales,25,Male,Asian,Pakistani,2021,697
Wales,25,Male,Asian,Other Asian,2021,738
Wales,25,Male,Black,African,2021,814
Wales,25,Male,Black,Caribbean,2021,131
Wales,25,Male,Black,Other Black,2021,112
Wales,25,Male,Mixed,White and Asian,2021,477
Wales,25,Male,Mixed,White and Black African,2021,209
Wales,25,Male,Mixed,White and Black Caribbean,2021,611
Wales,25,Male,Mixed,Other Mixed or Multiple ethnic groups,2021,447
Wales,25,Male,White,"English, Welsh, Scottish, Northern Irish or British",2021,80836
Wales,25,Male,White,Irish,2021,255
Wales,25,Male,White,Gypsy or Irish Traveller,2021,103
Wales,25,Male,White,Roma,2021,198
Wales,25,Male,White,Other White,2021,3203
Wales,25,Male,Other,Arab,2021,472
Wales,25,Male,Other,Any other ethnic group,2021,654
Wales,30,Female,Asian,Bangladeshi,2021,719
Wales,30,Female,Asian,Chinese,2021,605
Wales,30,Female,Asian,Indian,2021,1094
Wales,30,Female,Asian,Pakistani,2021,763
Wales,30,Female,Asian,Other Asian,2021,958
Wales,30,Female,Black,African,2021,925
Wales,30,Female,Black,Caribbean,2021,135
Wales,30,Female,Black,Other Black,2021,73
Wales,30,Female,Mixed,White and Asian,2021,428
Wales,30,Female,Mixed,White and Black African,2021,207
Wales,30,Female,Mixed,White and Black Caribbean,2021,591
Wales,30,Female,Mixed,Other Mixed or Multiple ethnic groups,2021,546
Wales,30,Female,White,"English, Welsh, Scottish, Northern Irish or British",2021,86903
Wales,30,Female,White,Irish,2021,337
Wales,30,Female,White,Gypsy or Irish Traveller,2021,138
Wales,30,Female,White,Roma,2021,151
Wales,30,Female,White,Other White,2021,5035
Wales,30,Female,Other,Arab,2021,493
Wales,30,Female,Other,Any other ethnic group,2021,718
Wales,30,Male,Asian,Bangladeshi,2021,579
Wales,30,Male,Asian,Chinese,2021,466
Wales,30,Male,Asian,Indian,2021,962
Wales,30,Male,Asian,Pakistani,2021,746
Wales,30,Male,Asian,Other Asian,2021,747
Wales,30,Male,Black,African,2021,1007
Wales,30,Male,Black,Caribbean,2021,139
Wales,30,Male,Black,Other Black,2021,91
Wales,30,Male,Mixed,White and Asian,2021,406
Wales,30,Male,Mixed,White and Black African,2021,198
Wales,30,Male,Mixed,White and Black Caribbean,2021,466
Wales,30,Male,Mixed,Other Mixed or Multiple ethnic groups,2021,413
Wales,30,Male,White,"English, Welsh, Scottish, Northern Irish or British",2021,83091
Wales,30,Male,White,Irish,2021,322
Wales,30,Male,White,Gypsy or Irish Traveller,2021,174
Wales,30,Male,White,Roma,2021,121
Wales,30,Male,White,Other White,2021,4079
Wales,30,Male,Other,Arab,2021,638
Wales,30,Male,Other,Any other ethnic group,2021,753
Wales,35,Female,Asian,Bangladeshi,2021,703
Wales,35,Female,Asian,Chinese,2021,665
Wales,35,Female,Asian,Indian,2021,952
Wales,35,Female,Asian,Pakistani,2021,750
Wales,35,Female,Asian,Other Asian,2021,1061
Wales,35,Female,Black,African,2021,1041
Wales,35,Female,Black,Caribbean,2021,132
Wales,35,Female,Black,Other Black,2021,114
Wales,35,Female,Mixed,White and Asian,2021,311
Wales,35,Female,Mixed,White and Black African,2021,215
Wales,35,Female,Mixed,White and Black Caribbean,2021,401
Wales,35,Female,Mixed,Other Mixed or Multiple ethnic groups,2021,466
Wales,35,Female,White,"English, Welsh, Scottish, Northern Irish or British",2021,81740
Wales,35,Female,White,Irish,2021,399
Wales,35,Female,White,Gypsy or Irish Traveller,2021,101
Wales,35,Female,White,Roma,2021,79
Wales,35,Female,White,Other White,2021,5603
Wales,35,Female,Other,Arab,2021,488
Wales,35,Female,Other,Any other ethnic group,2021,691
Wales,35,Male,Asian,Bangladeshi,2021,540
Wales,35,Male,Asian,Chinese,2021,486
Wales,35,Male,Asian,Indian,2021,975
Wales,35,Male,Asian,Pakistani,2021,775
Wales,35,Male,Asian,Other Asian,2021,718
Wales,35,Male,Black,African,2021,884
Wales,35,Male,Black,Caribbean,2021,126
Wales,35,Male,Black,Other Black,2021,93
Wales,35,Male,Mixed,White and Asian,2021,312
Wales,35,Male,Mixed,White and Black African,2021,173
Wales,35,Male,Mixed,White and Black Caribbean,2021,381
Wales,35,Male,Mixed,Other Mixed or Multiple ethnic groups,2021,465
Wales,35,Male,White,"English, Welsh, Scottish, Northern Irish or British",2021,77691
Wales,35,Male,White,Irish,2021,407
Wales,35,Male,White,Gypsy or Irish Traveller,2021,105
Wales,35,Male,White,Roma,2021,97
Wales,35,Male,White,Other White,2021,4685
Wales,35,Male,Other,Arab,2021,542
Wales,35,Male,Other,Any other ethnic group,2021,864
Wales,40,Female,Asian,Bangladeshi,2021,587
Wales,40,Female,Asian,Chinese,2021,648
Wales,40,Female,Asian,Indian,2021,922
Wales,40,Female,Asian,Pakistani,2021,646
Wales,40,Female,Asian,Other Asian,2021,1294
Wales,40,Female,Black,African,2021,861
Wales,40,Female,Black,Caribbean,2021,110
Wales,40,Female,Black,Other Black,2021,96
Wales,40,Female,Mixed,White and Asian,2021,287
Wales,40,Female,Mixed,White and Black African,2021,178
Wales,40,Female,Mixed,White and Black Caribbean,2021,340
Wales,40,Female,Mixed,Other Mixed or Multiple ethnic groups,2021,354
Wales,40,Female,White,"English, Welsh, Scottish, Northern Irish or British",2021,76738
Wales,40,Female,White,Irish,2021,411
Wales,40,Female,White,Gypsy or Irish Traveller,2021,94
Wales,40,Female,White,Roma,2021,75
Wales,40,Female,White,Other White,2021,4895
Wales,40,Female,Other,Arab,2021,316
Wales,40,Female,Other,Any other ethnic group,2021,631
Wales,40,Male,Asian,Bangladeshi,2021,698
Wales,40,Male,Asian,Chinese,2021,551
Wales,40,Male,Asian,Indian,2021,1030
Wales,40,Male,Asian,Pakistani,2021,715
Wales,40,Male,Asian,Other Asian,2021,847
Wales,40,Male,Black,African,2021,912
Wales,40,Male,Black,Caribbean,2021,130
Wales,40,Male,Black,Other Black,2021,97
Wales,40,Male,Mixed,White and Asian,2021,237
Wales,40,Male,Mixed,White and Black African,2021,157
Wales,40,Male,Mixed,White and Black Caribbean,2021,265
Wales,40,Male,Mixed,Other Mixed or Multiple ethnic groups,2021,335
Wales,40,Male,White,"English, Welsh, Scottish, Northern Irish or British",2021,73943
Wales,40,Male,White,Irish,2021,404
Wales,40,Male,White,Gypsy or Irish Traveller,2021,102
Wales,40,Male,White,Roma,2021,64
Wales,40,Male,White,Other White,2021,4209
Wales,40,Male,Other,Arab,2021,425
Wales,40,Male,Other,Any other ethnic group,2021,748
Wales,45,Female,Asian,Bangladeshi,2021,476
Wales,45,Female,Asian,Chinese,2021,533
Wales,45,Female,Asian,Indian,2021,718
Wales,45,Female,Asian,Pakistani,2021,542
Wales,45,Female,Asian,Other Asian,2021,1298
Wales,45,Female,Black,African,2021,764
Wales,45,Female,Black,Caribbean,2021,111
Wales,45,Female,Black,Other Black,2021,108
Wales,45,Female,Mixed,White and Asian,2021,223
Wales,45,Female,Mixed,White and Black African,2021,156
Wales,45,Female,Mixed,White and Black Caribbean,2021,271
Wales,45,Female,Mixed,Other Mixed or Multiple ethnic groups,2021,308
Wales,45,Female,White,"English, Welsh, Scottish, Northern Irish or British",2021,85068
Wales,45,Female,White,Irish,2021,462
Wales,45,Female,White,Gypsy or Irish Traveller,2021,83
Wales,45,Female,White,Roma,2021,45
Wales,45,Female,White,Other White,2021,3296
Wales,45,Female,Other,Arab,2021,263
Wales,45,Female,Other,Any other ethnic group,2021,475
Wales,45,Male,Asian,Bangladeshi,2021,630
Wales,45,Male,Asian,Chinese,2021,430
Wales,45,Male,Asian,Indian,2021,808
Wales,45,Male,Asian,Pakistani,2021,579
Wales,45,Male,Asian,Other Asian,2021,820
Wales,45,Male,Black,African,2021,674
Wales,45,Male,Black,Caribbean,2021,153
Wales,45,Male,Black,Other Black,2021,120
Wales,45,Male,Mixed,White and Asian,2021,203
Wales,45,Male,Mixed,White and Black African,2021,121
Wales,45,Male,Mixed,White and Black Caribbean,2021,255
Wales,45,Male,Mixed,Other Mixed or Multiple ethnic groups,2021,271
Wales,45,Male,White,"English, Welsh, Scottish, Northern Irish or British",2021,81489
Wales,45,Male,White,Irish,2021,430
